,open,high,low,close,volume,close_change,return,close_executed,close_executed_differential,investment_value,investment_return_dollar,investment_return,consistency,return_rolling_sum,threshold_met
2024-02-24 21:00:00+00:00,483.3305051395007,483.3305051395007,483.3305051395007,483.3305051395007,165.71306901615273,0.0016299559471235625,3.3723537549157356e-06,0.0,0,1268,0,0.0,1.0,6.744718882734091e-06,True
2024-02-24 21:15:00+00:00,483.3321350954479,483.3321350954479,483.3321350954479,483.3321350954479,165.5720998531571,0.001629955947180406,3.372342382457205e-06,0.0,0,1268,0,0.0,1.0,6.744696137372941e-06,True
2024-02-24 21:30:00+00:00,483.333765051395,483.333765051395,483.333765051395,483.333765051395,165.43113069016152,0.0016299559471235625,3.3723310095545855e-06,0.0,0,1268,0,0.0,1.0,6.744673392011791e-06,True
2024-02-24 21:45:00+00:00,483.33539500734213,483.33539500734213,483.33539500734213,483.33539500734213,165.29016152716594,0.0016299559471235625,3.372319637096055e-06,0.0,0,1268,0,0.0,1.0,6.744650646650641e-06,True
2024-02-24 22:00:00+00:00,483.33702496328925,483.33702496328925,483.33702496328925,483.33702496328925,165.14919236417035,0.0016299559471235625,3.3723082646375246e-06,0.0,0,1268,0,0.0,1.0,6.74462790173358e-06,True
2024-02-24 22:15:00+00:00,483.33865491923643,483.33865491923643,483.33865491923643,483.33865491923643,165.00822320117476,0.001629955947180406,3.372296892178994e-06,0.0,0,1268,0,0.0,1.0,6.744605156816519e-06,True
2024-02-24 22:30:00+00:00,483.34028487518356,483.34028487518356,483.34028487518356,483.34028487518356,164.86725403817914,0.0016299559471235625,3.3722855197204638e-06,0.0,0,1268,0,0.0,1.0,6.744582411899458e-06,True
2024-02-24 22:45:00+00:00,483.3419148311307,483.3419148311307,483.3419148311307,483.3419148311307,164.72628487518355,0.0016299559471235625,3.372274147483978e-06,0.0,0,1268,0,0.0,1.0,6.744559667204442e-06,True
2024-02-24 23:00:00+00:00,483.3435447870778,483.3435447870778,483.3435447870778,483.3435447870778,164.58531571218796,0.0016299559471235625,3.372262775247492e-06,0.0,0,1268,0,0.0,1.0,6.74453692273147e-06,True
2024-02-24 23:15:00+00:00,483.3451747430249,483.3451747430249,483.3451747430249,483.3451747430249,164.44434654919237,0.0016299559471235625,3.372251403233051e-06,0.0,0,1268,0,0.0,1.0,6.744514178480543e-06,True
2024-02-24 23:30:00+00:00,483.3468046989721,483.3468046989721,483.3468046989721,483.3468046989721,164.30337738619676,0.001629955947180406,3.3722400312186096e-06,0.0,0,1268,0,0.0,1.0,6.7444914344516604e-06,True
2024-02-24 23:45:00+00:00,483.34843465491923,483.34843465491923,483.34843465491923,483.34843465491923,164.16240822320117,0.0016299559471235625,3.3722286592041684e-06,0.0,0,1268,0,0.0,1.0,6.744468690422778e-06,True
2024-02-25 00:00:00+00:00,483.35006461086635,483.35006461086635,483.35006461086635,483.35006461086635,164.02143906020558,0.0016299559471235625,3.372217287189727e-06,0.0,0,1268,0,0.0,1.0,6.7444459463938955e-06,True
2024-02-25 00:15:00+00:00,483.3516945668135,483.3516945668135,483.3516945668135,483.3516945668135,163.88046989721,0.0016299559471235625,3.3722059153973305e-06,0.0,0,1268,0,0.0,1.0,6.744423202587058e-06,True
2024-02-25 00:30:00+00:00,483.35332452276066,483.35332452276066,483.35332452276066,483.35332452276066,163.7395007342144,0.001629955947180406,3.3721945438269785e-06,0.0,0,1268,0,0.0,1.0,6.744400459224309e-06,True
2024-02-25 00:45:00+00:00,483.3549544787078,483.3549544787078,483.3549544787078,483.3549544787078,163.59853157121879,0.0016299559471235625,3.372183172034582e-06,0.0,0,1268,0,0.0,1.0,6.74437771586156e-06,True
2024-02-25 01:00:00+00:00,483.3565844346549,483.3565844346549,483.3565844346549,483.3565844346549,163.4575624082232,0.0016299559471235625,3.37217180046423e-06,0.0,0,1268,0,0.0,1.0,6.744354972498812e-06,True
2024-02-25 01:15:00+00:00,483.35821439060203,483.35821439060203,483.35821439060203,483.35821439060203,163.3165932452276,0.0016299559471235625,3.372160428893878e-06,0.0,0,1268,0,0.0,1.0,6.744332229358108e-06,True
2024-02-25 01:30:00+00:00,483.3598443465492,483.3598443465492,483.3598443465492,483.3598443465492,163.17562408223202,0.001629955947180406,3.372149057767615e-06,0.0,0,1268,0,0.0,1.0,6.744309486661493e-06,True
2024-02-25 01:45:00+00:00,483.36147430249633,483.36147430249633,483.36147430249633,483.36147430249633,163.0346549192364,0.0016299559471235625,3.372137686197263e-06,0.0,0,1268,0,0.0,1.0,6.744286743964878e-06,True
2024-02-25 02:00:00+00:00,483.36310425844346,483.36310425844346,483.36310425844346,483.36310425844346,162.8936857562408,0.0016299559471235625,3.3721263148489555e-06,0.0,0,1268,0,0.0,1.0,6.7442640010462185e-06,True
2024-02-25 02:15:00+00:00,483.3647342143906,483.3647342143906,483.3647342143906,483.3647342143906,162.75271659324522,0.0016299559471235625,3.3721149437226927e-06,0.0,0,1268,0,0.0,1.0,6.744241258571648e-06,True
2024-02-25 02:30:00+00:00,483.3663641703377,483.3663641703377,483.3663641703377,483.3663641703377,162.61174743024964,0.0016299559471235625,3.37210357259643e-06,0.0,0,1268,0,0.0,1.0,6.744218516319123e-06,True
2024-02-25 02:45:00+00:00,483.3679941262849,483.3679941262849,483.3679941262849,483.3679941262849,162.47077826725405,0.001629955947180406,3.3720922016922117e-06,0.0,0,1268,0,0.0,1.0,6.744195774288642e-06,True
2024-02-25 03:00:00+00:00,483.369624082232,483.369624082232,483.369624082232,483.369624082232,162.32980910425846,0.0016299559471235625,3.372080830565949e-06,0.0,0,1268,0,0.0,1.0,6.7441730322581606e-06,True
2024-02-25 03:15:00+00:00,483.37125403817913,483.37125403817913,483.37125403817913,483.37125403817913,162.18883994126284,0.0016299559471235625,3.3720694596617307e-06,0.0,0,1268,0,0.0,1.0,6.7441502902276795e-06,True
2024-02-25 03:30:00+00:00,483.37288399412625,483.37288399412625,483.37288399412625,483.37288399412625,162.04787077826725,0.0016299559471235625,3.372058088979557e-06,0.0,0,1268,0,0.0,1.0,6.744127548641288e-06,True
2024-02-25 03:45:00+00:00,483.37451395007344,483.37451395007344,483.37451395007344,483.37451395007344,161.90690161527166,0.001629955947180406,3.3720467182973834e-06,0.0,0,1268,0,0.0,1.0,6.7441048072769405e-06,True
2024-02-25 04:00:00+00:00,483.37614390602056,483.37614390602056,483.37614390602056,483.37614390602056,161.76593245227608,0.0016299559471235625,3.37203534761521e-06,0.0,0,1268,0,0.0,1.0,6.744082065912593e-06,True
2024-02-25 04:15:00+00:00,483.3777738619677,483.3777738619677,483.3777738619677,483.3777738619677,161.62496328928046,0.0016299559471235625,3.3720239769330362e-06,0.0,0,1268,0,0.0,1.0,6.744059324548246e-06,True
2024-02-25 04:30:00+00:00,483.3794038179148,483.3794038179148,483.3794038179148,483.3794038179148,161.48399412628487,0.0016299559471235625,3.3720126064729072e-06,0.0,0,1268,0,0.0,1.0,6.7440365834059435e-06,True
2024-02-25 04:45:00+00:00,483.381033773862,483.381033773862,483.381033773862,483.381033773862,161.34302496328928,0.001629955947180406,3.3720012360127782e-06,0.0,0,1268,0,0.0,1.0,6.7440138424856855e-06,True
2024-02-25 05:00:00+00:00,483.3826637298091,483.3826637298091,483.3826637298091,483.3826637298091,161.2020558002937,0.0016299559471235625,3.3719898655526492e-06,0.0,0,1268,0,0.0,1.0,6.7439911015654275e-06,True
2024-02-25 05:15:00+00:00,483.38429368575623,483.38429368575623,483.38429368575623,483.38429368575623,161.0610866372981,0.0016299559471235625,3.371978495314565e-06,0.0,0,1268,0,0.0,1.0,6.743968360867214e-06,True
2024-02-25 05:30:00+00:00,483.38592364170336,483.38592364170336,483.38592364170336,483.38592364170336,160.9201174743025,0.0016299559471235625,3.3719671250764804e-06,0.0,0,1268,0,0.0,1.0,6.743945620391045e-06,True
2024-02-25 05:45:00+00:00,483.3875535976505,483.3875535976505,483.3875535976505,483.3875535976505,160.7791483113069,0.0016299559471235625,3.3719557550604407e-06,0.0,0,1268,0,0.0,1.0,6.743922880136921e-06,True
2024-02-25 06:00:00+00:00,483.38918355359766,483.38918355359766,483.38918355359766,483.38918355359766,160.6381791483113,0.001629955947180406,3.371944385044401e-06,0.0,0,1268,0,0.0,1.0,6.7439001401048415e-06,True
2024-02-25 06:15:00+00:00,483.3908135095448,483.3908135095448,483.3908135095448,483.3908135095448,160.49720998531572,0.0016299559471235625,3.371933015028361e-06,0.0,0,1268,0,0.0,1.0,6.743877400072762e-06,True
2024-02-25 06:30:00+00:00,483.3924434654919,483.3924434654919,483.3924434654919,483.3924434654919,160.3562408223201,0.0016299559471235625,3.3719216450123213e-06,0.0,0,1268,0,0.0,1.0,6.743854660040682e-06,True
2024-02-25 06:45:00+00:00,483.39407342143903,483.39407342143903,483.39407342143903,483.39407342143903,160.21527165932451,0.0016299559471235625,3.371910275218326e-06,0.0,0,1268,0,0.0,1.0,6.743831920230647e-06,True
2024-02-25 07:00:00+00:00,483.3957033773862,483.3957033773862,483.3957033773862,483.3957033773862,160.07430249632893,0.001629955947180406,3.3718989056463755e-06,0.0,0,1268,0,0.0,1.0,6.743809180864702e-06,True
2024-02-25 07:15:00+00:00,483.39733333333334,483.39733333333334,483.39733333333334,483.39733333333334,159.93333333333334,0.0016299559471235625,3.3718875358523803e-06,0.0,0,1268,0,0.0,1.0,6.743786441498756e-06,True
2024-02-25 07:30:00+00:00,483.39896328928046,483.39896328928046,483.39896328928046,483.39896328928046,159.79236417033775,0.0016299559471235625,3.3718761662804297e-06,0.0,0,1268,0,0.0,1.0,6.74376370213281e-06,True
2024-02-25 07:45:00+00:00,483.4005932452276,483.4005932452276,483.4005932452276,483.4005932452276,159.65139500734216,0.0016299559471235625,3.371864796708479e-06,0.0,0,1268,0,0.0,1.0,6.743740962988909e-06,True
2024-02-25 08:00:00+00:00,483.4022232011747,483.4022232011747,483.4022232011747,483.4022232011747,159.51042584434654,0.0016299559471235625,3.371853427358573e-06,0.0,0,1268,0,0.0,1.0,6.743718224067052e-06,True
2024-02-25 08:15:00+00:00,483.4038531571219,483.4038531571219,483.4038531571219,483.4038531571219,159.36945668135095,0.001629955947180406,3.371842058230712e-06,0.0,0,1268,0,0.0,1.0,6.743695485589285e-06,True
2024-02-25 08:30:00+00:00,483.405483113069,483.405483113069,483.405483113069,483.405483113069,159.22848751835537,0.0016299559471235625,3.3718306886587612e-06,0.0,0,1268,0,0.0,1.0,6.743672746889473e-06,True
2024-02-25 08:45:00+00:00,483.40711306901613,483.40711306901613,483.40711306901613,483.40711306901613,159.08751835535978,0.0016299559471235625,3.3718193195309e-06,0.0,0,1268,0,0.0,1.0,6.743650008189661e-06,True
2024-02-25 09:00:00+00:00,483.40874302496326,483.40874302496326,483.40874302496326,483.40874302496326,158.94654919236416,0.0016299559471235625,3.3718079504030385e-06,0.0,0,1268,0,0.0,1.0,6.743627269933938e-06,True
2024-02-25 09:15:00+00:00,483.41037298091044,483.41037298091044,483.41037298091044,483.41037298091044,158.80558002936857,0.001629955947180406,3.3717965814972217e-06,0.0,0,1268,0,0.0,1.0,6.74360453190026e-06,True
2024-02-25 09:30:00+00:00,483.41200293685756,483.41200293685756,483.41200293685756,483.41200293685756,158.66461086637298,0.0016299559471235625,3.3717852123693604e-06,0.0,0,1268,0,0.0,1.0,6.743581793866582e-06,True
2024-02-25 09:45:00+00:00,483.4136328928047,483.4136328928047,483.4136328928047,483.4136328928047,158.5236417033774,0.0016299559471235625,3.3717738434635436e-06,0.0,0,1268,0,0.0,1.0,6.743559055832904e-06,True
2024-02-25 10:00:00+00:00,483.4152628487518,483.4152628487518,483.4152628487518,483.4152628487518,158.3826725403818,0.0016299559471235625,3.371762474557727e-06,0.0,0,1268,0,0.0,1.0,6.74353631802127e-06,True
2024-02-25 10:15:00+00:00,483.416892804699,483.416892804699,483.416892804699,483.416892804699,158.2417033773862,0.001629955947180406,3.3717511060959993e-06,0.0,0,1268,0,0.0,1.0,6.743513580653726e-06,True
2024-02-25 10:30:00+00:00,483.4185227606461,483.4185227606461,483.4185227606461,483.4185227606461,158.1007342143906,0.0016299559471235625,3.3717397371901825e-06,0.0,0,1268,0,0.0,1.0,6.743490843286182e-06,True
2024-02-25 10:45:00+00:00,483.42015271659324,483.42015271659324,483.42015271659324,483.42015271659324,157.959765051395,0.0016299559471235625,3.371728368728455e-06,0.0,0,1269,0,0.0007886435331230235,1.0,6.7434681059186374e-06,True
2024-02-25 11:00:00+00:00,483.42178267254036,483.42178267254036,483.42178267254036,483.42178267254036,157.81879588839942,0.0016299559471235625,3.3717170000446828e-06,0.0,0,1269,0,0.0,1.0,6.743445368773138e-06,True
2024-02-25 11:15:00+00:00,483.4234126284875,483.4234126284875,483.4234126284875,483.4234126284875,157.6778267254038,0.0016299559471235625,3.371705631805e-06,0.0,0,1269,0,0.0,1.0,6.743422631849683e-06,True
2024-02-25 11:30:00+00:00,483.42504258443466,483.42504258443466,483.42504258443466,483.42504258443466,157.53685756240822,0.001629955947180406,3.371694263565317e-06,0.0,0,1269,0,0.0,1.0,6.743399895370317e-06,True
2024-02-25 11:45:00+00:00,483.4266725403818,483.4266725403818,483.4266725403818,483.4266725403818,157.39588839941263,0.0016299559471235625,3.3716828951035893e-06,0.0,0,1269,0,0.0,1.0,6.743377158668906e-06,True
2024-02-25 12:00:00+00:00,483.4283024963289,483.4283024963289,483.4283024963289,483.4283024963289,157.25491923641704,0.0016299559471235625,3.3716715268639064e-06,0.0,0,1269,0,0.0,1.0,6.743354421967496e-06,True
2024-02-25 12:15:00+00:00,483.42993245227603,483.42993245227603,483.42993245227603,483.42993245227603,157.11395007342145,0.0016299559471235625,3.3716601586242234e-06,0.0,0,1269,0,0.0,1.0,6.74333168548813e-06,True
2024-02-25 12:30:00+00:00,483.4315624082232,483.4315624082232,483.4315624082232,483.4315624082232,156.97298091042586,0.001629955947180406,3.3716487908286297e-06,0.0,0,1269,0,0.0,1.0,6.743308949452853e-06,True
2024-02-25 12:45:00+00:00,483.43319236417034,483.43319236417034,483.43319236417034,483.43319236417034,156.83201174743024,0.0016299559471235625,3.3716374225889467e-06,0.0,0,1269,0,0.0,1.0,6.743286213417576e-06,True
2024-02-25 13:00:00+00:00,483.43482232011746,483.43482232011746,483.43482232011746,483.43482232011746,156.69104258443465,0.0016299559471235625,3.371626054793353e-06,0.0,0,1269,0,0.0,1.0,6.7432634773823e-06,True
2024-02-25 13:15:00+00:00,483.4364522760646,483.4364522760646,483.4364522760646,483.4364522760646,156.55007342143907,0.0016299559471235625,3.3716146869977592e-06,0.0,0,1269,0,0.0,1.0,6.743240741791112e-06,True
2024-02-25 13:30:00+00:00,483.43808223201177,483.43808223201177,483.43808223201177,483.43808223201177,156.40910425844348,0.001629955947180406,3.37160331942421e-06,0.0,0,1269,0,0.0,1.0,6.743218006421969e-06,True
2024-02-25 13:45:00+00:00,483.4397121879589,483.4397121879589,483.4397121879589,483.4397121879589,156.26813509544786,0.0016299559471235625,3.3715919516286164e-06,0.0,0,1269,0,0.0,1.0,6.7431952710528265e-06,True
2024-02-25 14:00:00+00:00,483.441342143906,483.441342143906,483.441342143906,483.441342143906,156.12716593245227,0.0016299559471235625,3.3715805840550672e-06,0.0,0,1269,0,0.0,1.0,6.743172535683684e-06,True
2024-02-25 14:15:00+00:00,483.44297209985314,483.44297209985314,483.44297209985314,483.44297209985314,155.98619676945668,0.0016299559471235625,3.371569216481518e-06,0.0,0,1269,0,0.0,1.0,6.743149800536585e-06,True
2024-02-25 14:30:00+00:00,483.44460205580026,483.44460205580026,483.44460205580026,483.44460205580026,155.8452276064611,0.0016299559471235625,3.371557848907969e-06,0.0,0,1269,0,0.0,1.0,6.743127065389487e-06,True
2024-02-25 14:45:00+00:00,483.44623201174744,483.44623201174744,483.44623201174744,483.44623201174744,155.7042584434655,0.001629955947180406,3.371546481778509e-06,0.0,0,1269,0,0.0,1.0,6.743104330686478e-06,True
2024-02-25 15:00:00+00:00,483.44786196769456,483.44786196769456,483.44786196769456,483.44786196769456,155.5632892804699,0.0016299559471235625,3.3715351144270045e-06,0.0,0,1269,0,0.0,1.0,6.7430815962055135e-06,True
2024-02-25 15:15:00+00:00,483.4494919236417,483.4494919236417,483.4494919236417,483.4494919236417,155.4223201174743,0.0016299559471235625,3.3715237470755e-06,0.0,0,1269,0,0.0,1.0,6.7430588615025044e-06,True
2024-02-25 15:30:00+00:00,483.4511218795888,483.4511218795888,483.4511218795888,483.4511218795888,155.2813509544787,0.0016299559471235625,3.37151237994604e-06,0.0,0,1269,0,0.0,1.0,6.74303612702154e-06,True
2024-02-25 15:45:00+00:00,483.452751835536,483.452751835536,483.452751835536,483.452751835536,155.14038179148312,0.001629955947180406,3.3715010130386247e-06,0.0,0,1269,0,0.0,1.0,6.743013392984665e-06,True
2024-02-25 16:00:00+00:00,483.4543817914831,483.4543817914831,483.4543817914831,483.4543817914831,154.9994126284875,0.0016299559471235625,3.3714896459091648e-06,0.0,0,1269,0,0.0,1.0,6.7429906589477895e-06,True
2024-02-25 16:15:00+00:00,483.45601174743024,483.45601174743024,483.45601174743024,483.45601174743024,154.85844346549192,0.0016299559471235625,3.3714782790017495e-06,0.0,0,1269,0,0.0,1.0,6.742967924910914e-06,True
2024-02-25 16:30:00+00:00,483.45764170337736,483.45764170337736,483.45764170337736,483.45764170337736,154.71747430249633,0.0016299559471235625,3.3714669123163787e-06,0.0,0,1269,0,0.0,1.0,6.742945191318128e-06,True
2024-02-25 16:45:00+00:00,483.45927165932454,483.45927165932454,483.45927165932454,483.45927165932454,154.57650513950074,0.001629955947180406,3.371455545631008e-06,0.0,0,1269,0,0.0,1.0,6.742922457947387e-06,True
2024-02-25 17:00:00+00:00,483.46090161527167,483.46090161527167,483.46090161527167,483.46090161527167,154.43553597650515,0.0016299559471235625,3.3714441787235927e-06,0.0,0,1269,0,0.0,1.0,6.742899724354601e-06,True
2024-02-25 17:15:00+00:00,483.4625315712188,483.4625315712188,483.4625315712188,483.4625315712188,154.29456681350953,0.0016299559471235625,3.3714328122602666e-06,0.0,0,1269,0,0.0,1.0,6.742876990983859e-06,True
2024-02-25 17:30:00+00:00,483.4641615271659,483.4641615271659,483.4641615271659,483.4641615271659,154.15359765051394,0.0016299559471235625,3.371421445574896e-06,0.0,0,1269,0,0.0,1.0,6.7428542578351625e-06,True
2024-02-25 17:45:00+00:00,483.46579148311304,483.46579148311304,483.46579148311304,483.46579148311304,154.01262848751836,0.0016299559471235625,3.3714100793336144e-06,0.0,0,1269,0,0.0,1.0,6.74283152490851e-06,True
2024-02-25 18:00:00+00:00,483.4674214390602,483.4674214390602,483.4674214390602,483.4674214390602,153.87165932452277,0.001629955947180406,3.371398713092333e-06,0.0,0,1269,0,0.0,1.0,6.742808792425947e-06,True
2024-02-25 18:15:00+00:00,483.46905139500734,483.46905139500734,483.46905139500734,483.46905139500734,153.73069016152718,0.0016299559471235625,3.3713873466290067e-06,0.0,0,1269,0,0.0,1.0,6.74278605972134e-06,True
2024-02-25 18:30:00+00:00,483.47068135095446,483.47068135095446,483.47068135095446,483.47068135095446,153.58972099853156,0.0016299559471235625,3.3713759803877252e-06,0.0,0,1269,0,0.0,1.0,6.742763327016732e-06,True
2024-02-25 18:45:00+00:00,483.4723113069016,483.4723113069016,483.4723113069016,483.4723113069016,153.44875183553597,0.0016299559471235625,3.3713646141464437e-06,0.0,0,1269,0,0.0,1.0,6.742740594534169e-06,True
2024-02-25 19:00:00+00:00,483.47394126284877,483.47394126284877,483.47394126284877,483.47394126284877,153.30778267254038,0.001629955947180406,3.3713532483492514e-06,0.0,0,1269,0,0.0,1.0,6.742717862495695e-06,True
2024-02-25 19:15:00+00:00,483.4755712187959,483.4755712187959,483.4755712187959,483.4755712187959,153.1668135095448,0.0016299559471235625,3.37134188210797e-06,0.0,0,1269,0,0.0,1.0,6.742695130457221e-06,True
2024-02-25 19:30:00+00:00,483.477201174743,483.477201174743,483.477201174743,483.477201174743,153.0258443465492,0.0016299559471235625,3.3713305163107776e-06,0.0,0,1269,0,0.0,1.0,6.7426723984187475e-06,True
2024-02-25 19:45:00+00:00,483.47883113069014,483.47883113069014,483.47883113069014,483.47883113069014,152.8848751835536,0.0016299559471235625,3.3713191505135853e-06,0.0,0,1269,0,0.0,1.0,6.742649666824363e-06,True
2024-02-25 20:00:00+00:00,483.48046108663726,483.48046108663726,483.48046108663726,483.48046108663726,152.743906020558,0.0016299559471235625,3.371307784716393e-06,0.0,0,1269,0,0.0,1.0,6.742626935229978e-06,True
2024-02-25 20:15:00+00:00,483.48209104258444,483.48209104258444,483.48209104258444,483.48209104258444,152.6029368575624,0.001629955947180406,3.3712964191412453e-06,0.0,0,1269,0,0.0,1.0,6.742604203857638e-06,True
2024-02-25 20:30:00+00:00,483.48372099853157,483.48372099853157,483.48372099853157,483.48372099853157,152.46196769456682,0.0016299559471235625,3.371285053344053e-06,0.0,0,1269,0,0.0,1.0,6.742581472485298e-06,True
2024-02-25 20:45:00+00:00,483.4853509544787,483.4853509544787,483.4853509544787,483.4853509544787,152.3209985315712,0.0016299559471235625,3.37127368799095e-06,0.0,0,1269,0,0.0,1.0,6.742558741335003e-06,True
2024-02-25 21:00:00+00:00,483.4869809104258,483.4869809104258,483.4869809104258,483.4869809104258,152.18002936857562,0.0016299559471235625,3.3712623224158023e-06,0.0,0,1269,0,0.0,1.0,6.742536010406752e-06,True
2024-02-25 21:15:00+00:00,483.488610866373,483.488610866373,483.488610866373,483.488610866373,152.03906020558003,0.001629955947180406,3.3712509572847438e-06,0.0,0,1269,0,0.0,1.0,6.742513279700546e-06,True
2024-02-25 21:30:00+00:00,483.4902408223201,483.4902408223201,483.4902408223201,483.4902408223201,151.89809104258444,0.0016299559471235625,3.371239591709596e-06,0.0,0,1269,0,0.0,1.0,6.74249054899434e-06,True
2024-02-25 21:45:00+00:00,483.49187077826724,483.49187077826724,483.49187077826724,483.49187077826724,151.75712187958885,0.0016299559471235625,3.3712282265785376e-06,0.0,0,1269,0,0.0,1.0,6.742467818288134e-06,True
2024-02-25 22:00:00+00:00,483.49350073421436,483.49350073421436,483.49350073421436,483.49350073421436,151.61615271659323,0.0016299559471235625,3.371216861447479e-06,0.0,0,1269,0,0.0,1.0,6.742445088026017e-06,True
2024-02-25 22:15:00+00:00,483.49513069016155,483.49513069016155,483.49513069016155,483.49513069016155,151.47518355359765,0.001629955947180406,3.3712054965384652e-06,0.0,0,1269,0,0.0,1.0,6.742422357985944e-06,True
2024-02-25 22:30:00+00:00,483.49676064610867,483.49676064610867,483.49676064610867,483.49676064610867,151.33421439060206,0.0016299559471235625,3.3711941314074068e-06,0.0,0,1269,0,0.0,1.0,6.742399627945872e-06,True
2024-02-25 22:45:00+00:00,483.4983906020558,483.4983906020558,483.4983906020558,483.4983906020558,151.19324522760647,0.0016299559471235625,3.371182766498393e-06,0.0,0,1269,0,0.0,1.0,6.7423768979058e-06,True
2024-02-25 23:00:00+00:00,483.5000205580029,483.5000205580029,483.5000205580029,483.5000205580029,151.05227606461085,0.0016299559471235625,3.371171401589379e-06,0.0,0,1269,0,0.0,1.0,6.742354168087772e-06,True
2024-02-25 23:15:00+00:00,483.50165051395004,483.50165051395004,483.50165051395004,483.50165051395004,150.91130690161526,0.0016299559471235625,3.3711600369024097e-06,0.0,0,1269,0,0.0,1.0,6.742331438491789e-06,True
2024-02-25 23:30:00+00:00,483.5032804698972,483.5032804698972,483.5032804698972,483.5032804698972,150.77033773861967,0.001629955947180406,3.3711486722154405e-06,0.0,0,1269,0,0.0,1.0,6.74230870911785e-06,True
2024-02-25 23:45:00+00:00,483.50491042584434,483.50491042584434,483.50491042584434,483.50491042584434,150.62936857562408,0.0016299559471235625,3.371137307528471e-06,0.0,0,1269,0,0.0,1.0,6.742285979743912e-06,True
2024-02-26 00:00:00+00:00,483.50654038179147,483.50654038179147,483.50654038179147,483.50654038179147,150.4883994126285,0.0016299559471235625,3.3711259430635465e-06,0.0,0,1269,0,0.0,1.0,6.742263250592018e-06,True
2024-02-26 00:15:00+00:00,483.5081703377386,483.5081703377386,483.5081703377386,483.5081703377386,150.3474302496329,0.0016299559471235625,3.371114578598622e-06,0.0,0,1269,0,0.0,1.0,6.742240521662168e-06,True
2024-02-26 00:30:00+00:00,483.50980029368577,483.50980029368577,483.50980029368577,483.50980029368577,150.2064610866373,0.001629955947180406,3.3711032143557418e-06,0.0,0,1269,0,0.0,1.0,6.742217792954364e-06,True
2024-02-26 00:45:00+00:00,483.5114302496329,483.5114302496329,483.5114302496329,483.5114302496329,150.0654919236417,0.0016299559471235625,3.371091849890817e-06,0.0,0,1269,0,0.0,1.0,6.742195064246559e-06,True
2024-02-26 01:00:00+00:00,483.51306020558,483.51306020558,483.51306020558,483.51306020558,149.9245227606461,0.0016299559471235625,3.371080485647937e-06,0.0,0,1269,0,0.0,1.0,6.742172335538754e-06,True
2024-02-26 01:15:00+00:00,483.51469016152714,483.51469016152714,483.51469016152714,483.51469016152714,149.78355359765052,0.0016299559471235625,3.3710691216271016e-06,0.0,0,1269,0,0.0,1.0,6.742149607275039e-06,True
2024-02-26 01:30:00+00:00,483.5163201174743,483.5163201174743,483.5163201174743,483.5163201174743,149.6425844346549,0.001629955947180406,3.371057757606266e-06,0.0,0,1269,0,0.0,1.0,6.742126879233368e-06,True
2024-02-26 01:45:00+00:00,483.51795007342145,483.51795007342145,483.51795007342145,483.51795007342145,149.50161527165932,0.0016299559471235625,3.3710463935854307e-06,0.0,0,1269,0,0.0,1.0,6.742104151191697e-06,True
2024-02-26 02:00:00+00:00,483.51958002936857,483.51958002936857,483.51958002936857,483.51958002936857,149.36064610866373,0.0016299559471235625,3.3710350295645952e-06,0.0,0,1269,0,0.0,1.0,6.742081423150026e-06,True
2024-02-26 02:15:00+00:00,483.5212099853157,483.5212099853157,483.5212099853157,483.5212099853157,149.21967694566814,0.0016299559471235625,3.3710236657658044e-06,0.0,0,1269,0,0.0,1.0,6.7420586953304e-06,True
2024-02-26 02:30:00+00:00,483.5228399412628,483.5228399412628,483.5228399412628,483.5228399412628,149.07870778267255,0.0016299559471235625,3.3710123019670135e-06,0.0,0,1269,0,0.0,1.0,6.742035967732818e-06,True
2024-02-26 02:45:00+00:00,483.52446989721,483.52446989721,483.52446989721,483.52446989721,148.93773861967694,0.001629955947180406,3.3710009383902673e-06,0.0,0,1269,0,0.0,1.0,6.742013240357281e-06,True
2024-02-26 03:00:00+00:00,483.5260998531571,483.5260998531571,483.5260998531571,483.5260998531571,148.79676945668135,0.0016299559471235625,3.3709895745914764e-06,0.0,0,1269,0,0.0,1.0,6.741990512981744e-06,True
2024-02-26 03:15:00+00:00,483.52772980910424,483.52772980910424,483.52772980910424,483.52772980910424,148.65580029368576,0.0016299559471235625,3.3709782112367748e-06,0.0,0,1269,0,0.0,1.0,6.741967785828251e-06,True
2024-02-26 03:30:00+00:00,483.52935976505137,483.52935976505137,483.52935976505137,483.52935976505137,148.51483113069017,0.0016299559471235625,3.3709668476600285e-06,0.0,0,1269,0,0.0,1.0,6.741945058896803e-06,True
2024-02-26 03:45:00+00:00,483.53098972099855,483.53098972099855,483.53098972099855,483.53098972099855,148.37386196769455,0.001629955947180406,3.3709554845273715e-06,0.0,0,1269,0,0.0,1.0,6.7419223321874e-06,True
2024-02-26 04:00:00+00:00,483.53261967694567,483.53261967694567,483.53261967694567,483.53261967694567,148.23289280469896,0.0016299559471235625,3.3709441209506252e-06,0.0,0,1269,0,0.0,1.0,6.741899605477997e-06,True
2024-02-26 04:15:00+00:00,483.5342496328928,483.5342496328928,483.5342496328928,483.5342496328928,148.09192364170337,0.0016299559471235625,3.370932757817968e-06,0.0,0,1269,0,0.0,1.0,6.7418768787685934e-06,True
