,open,high,low,close,volume,close_change,return,previous_return,close_executed,close_executed_fixed,close_executed_differential,investment_value,investment_return_dollar,investment_return, investment_return_fixed ,crypto_fees,investment_return_adjusted
2024-07-03 10:30:00+00:00,60027.1,60027.1,60027.1,60027.1,0,-233.875,-0.003881036,-0.004249058,0,0,0,1465,0,0, -   , ,   
2024-07-03 10:45:00+00:00,60125.8675,60140.89375,60125.8675,60140.89375,0,113.79375000000437,0.001895706,-0.003881036,0,0,0,1465,0,0, -   , ,   
2024-07-03 11:00:00+00:00,60315.535,60315.535,60265.017,60265.017,0,124.12324999999691,0.002063874,0.001895706,60265.017,60265.017,0,1465,0,0, -   ,0.0015, (0.0015)
2024-07-03 11:15:00+00:00,60180.4945,60199.9215,60180.4945,60199.9215,0,-65.0955,-0.001080154,0.002063874,0,0,0,1463,0,-0.001365188, (0.00137), ,   
2024-07-03 11:30:00+00:00,60170.6355,60170.6355,60152.2295,60152.2295,0,-47.692,-0.000792227,-0.001080154,-60152.2295,-60152.2295,-112,1462,-2,-0.000683527, (0.00068),0.0025, (0.0032)
2024-07-03 11:45:00+00:00,60204.06416666667,60230.46708333333,60204.06416666667,60229.09833333333,0.001824974,76.86883333332662,0.001277905,-0.000792227,0,0,0,1462,0,0, -   , ,   
2024-07-03 12:00:00+00:00,60272.3245,60272.3245,60272.3245,60272.3245,0,43.226166666674544,0.000717696,0.001277905,60272.3245,60272.3245,0,1462,0,0, -   ,0.0015, (0.0015)
2024-07-03 12:15:00+00:00,60159.2045,60250.1895,60159.2045,60250.1895,0,-22.135,-0.00036725,0.000717696,0,0,0,1462,0,0, -   , ,   
2024-07-03 12:30:00+00:00,60180,60211.3965,60180,60211.3965,0,-38.793,-0.000643865,-0.00036725,-60211.3965,-60211.3965,-60,1461,-1,-0.000683995, (0.00068),0.0025, (0.0032)
2024-07-03 12:45:00+00:00,60030.01666666666,60038.339,60023.84,60032.162333333334,0,-179.2341667,-0.002976748,-0.000643865,0,0,0,1461,0,0, -   , ,   
2024-07-03 13:00:00+00:00,59909.645749999996,59929.2255,59897.34,59929.2255,0,-102.9368333,-0.001714695,-0.002976748,0,0,0,1461,0,0, -   , ,   
2024-07-03 13:15:00+00:00,60121.88,60121.88,60121.88,60121.88,0,192.65449999999691,0.0032147,-0.001714695,0,0,0,1461,0,0, -   , ,   
2024-07-03 13:30:00+00:00,60347.005,60347.005,60347.005,60347.005,0,225.125,0.003744477,0.0032147,60347.005,60347.005,0,1461,0,0, -   ,0.0015, (0.0015)
2024-07-03 13:45:00+00:00,60422.45,60422.45,60422.45,60422.45,0,75.44499999999971,0.001250186,0.003744477,0,0,0,1462,0,0.000684463, 0.00068 , ,   
2024-07-03 14:00:00+00:00,60518.705,60518.705,60483.861,60487.15,1.6202e-05,64.70000000000437,0.001070794,0.001250186,0,0,0,1464,0,0.001367989, 0.00137 , ,   
2024-07-03 14:15:00+00:00,60432.3,60432.3,60399.726,60399.726,0.01610131,-87.424,-0.001445332,0.001070794,0,0,0,1462,0,-0.00136612, (0.00137), ,   
2024-07-03 14:30:00+00:00,60336.775,60336.775,60336.775,60336.775,0,-62.951,-0.00104224,-0.001445332,-60336.775,-60336.775,-10,1460,0,-0.001367989, (0.00137),0.0025, (0.0039)
2024-07-03 14:45:00+00:00,60265.45285714286,60265.45285714286,60265.45285714286,60265.45285714286,0,-71.32214286,-0.001182068,-0.00104224,0,0,0,1460,0,0, -   , ,   
2024-07-03 15:00:00+00:00,60172.15,60172.15,60172.15,60172.15,0,-93.30285714,-0.001548198,-0.001182068,0,0,0,1460,0,0, -   , ,   
2024-07-03 15:15:00+00:00,60133.861000000004,60133.861000000004,60122.585999999996,60122.585999999996,0.000404306,-49.564,-0.000823703,-0.001548198,0,0,0,1460,0,0, -   , ,   
2024-07-03 15:30:00+00:00,60341.01,60341.01,60341.01,60341.01,0,218.42400000000634,0.003632977,-0.000823703,0,0,0,1460,0,0, -   , ,   
2024-07-03 15:45:00+00:00,60202.5355,60233.85,60177.1425,60177.1425,0.001615435,-163.8675,-0.00271569,0.003632977,0,0,0,1460,0,0, -   , ,   
2024-07-03 16:00:00+00:00,60151.5,60151.5,60090.999,60127.9,1.6624e-05,-49.2425,-0.000818292,-0.00271569,0,0,0,1460,0,0, -   , ,   
2024-07-03 16:15:00+00:00,60217.971,60217.971,60217.971,60217.971,0,90.07099999999627,0.00149799,-0.000818292,0,0,0,1460,0,0, -   , ,   
2024-07-03 16:30:00+00:00,60569.07,60569.07,60569.07,60569.07,0,351.099,0.005830469,0.00149799,60569.07,60569.07,0,1460,0,0, -   ,0.0015, (0.0015)
2024-07-03 16:45:00+00:00,60401.7585,60401.7585,60401.7585,60401.7585,0,-167.3115,-0.002762326,0.005830469,0,0,0,1456,0,-0.002739726, (0.00274), ,   
2024-07-03 17:00:00+00:00,60443.945,60443.945,60421.49725,60425.82188,0.020123864000000005,24.063374999997905,0.000398389,-0.002762326,0,0,0,1457,0,0.000686813, 0.00069 , ,   
2024-07-03 17:15:00+00:00,60380.0762,60380.0762,60375.104,60375.104,0,-50.717875,-0.000839341,0.000398389,0,0,0,1456,0,-0.000686342, (0.00069), ,   
2024-07-03 17:30:00+00:00,60376.81,60376.81,60376.81,60376.81,0,1.705999999998312,2.8256680104421505e-05,-0.000839341,0,0,0,1456,0,0, -   , ,   
2024-07-03 17:45:00+00:00,60241.375,60241.375,60241.375,60241.375,0,-135.435,-0.002243163,2.8256680104421505e-05,0,0,0,1452,0,-0.002747253, (0.00275), ,   
2024-07-03 18:00:00+00:00,60339.57,60379.9985,60300.7135,60379.9985,0.002418908,138.6235000000015,0.002301134,-0.002243163,0,0,0,1456,0,0.002754821, 0.00275 , ,   
2024-07-03 18:15:00+00:00,60321.452,60321.452,60314.6725,60314.6725,0,-65.326,-0.001081915,0.002301134,0,0,0,1454,0,-0.001373626, (0.00137), ,   
2024-07-03 18:30:00+00:00,60337.87533333334,60337.87533333334,60331.951,60332.842,0,18.169499999996333,0.000301245,-0.001081915,0,0,0,1455,0,0.000687758, 0.00069 , ,   
2024-07-03 18:45:00+00:00,60323.14666666667,60374.30566666667,60310.85833333334,60362.01733333334,0.002153266,29.17533333333995,0.000483573,0.000301245,0,0,0,1455,0,0, -   , ,   
2024-07-03 19:00:00+00:00,60173.0045,60173.0045,60173.0045,60173.0045,0,-189.0128333,-0.003131321,0.000483573,0,0,0,1451,0,-0.002749141, (0.00275), ,   
2024-07-03 19:15:00+00:00,60082.62,60082.62,60082.62,60082.62,0,-90.3845,-0.001502077,-0.003131321,-60082.62,-60082.62,-486,1449,-11,-0.00137836, (0.00138),0.0025, (0.0039)
2024-07-03 19:30:00+00:00,59932.225666666665,59932.225666666665,59932.225666666665,59932.225666666665,0,-150.3943333,-0.002503125,-0.001502077,0,0,0,1449,0,0, -   , ,   
2024-07-03 19:45:00+00:00,59920.9,59920.9,59920.9,59920.9,0,-11.32566667,-0.000188975,-0.002503125,0,0,0,1449,0,0, -   , ,   
2024-07-03 20:00:00+00:00,59672.33,59693.247,59672.33,59693.247,0,-227.653,-0.003799225,-0.000188975,0,0,0,1449,0,0, -   , ,   
2024-07-03 20:15:00+00:00,59638.9,59679,59638.9,59679,0,-14.247,-0.00023867,-0.003799225,0,0,0,1449,0,0, -   , ,   
2024-07-03 20:30:00+00:00,59691.1835,59708.776,59691.1835,59708.776,0,29.77599999999802,0.000498936,-0.00023867,0,0,0,1449,0,0, -   , ,   
2024-07-03 20:45:00+00:00,59709.5235,59709.5235,59709.5235,59709.5235,0,0.7475000000049477,1.2519097695173897e-05,0.000498936,59709.5235,59709.5235,0,1449,0,0, -   ,0.0015, (0.0015)
2024-07-03 21:00:00+00:00,59567.523656947495,59574.18253,59465.72738,59480.563,0.14287898,-228.9605,-0.003834573,1.2519097695173897e-05,0,0,0,1443,0,-0.004140787, (0.00414), ,   
2024-07-03 21:15:00+00:00,59767.9,59767.9,59767.9,59767.9,0,287.33699999999953,0.004830771,-0.003834573,0,0,0,1450,0,0.004851005, 0.00485 , ,   
2024-07-03 21:30:00+00:00,59835.16,59874.2005,59835.16,59874.2005,0,106.30049999999756,0.001778555,0.004830771,0,0,0,1453,0,0.002068966, 0.00207 , ,   
2024-07-03 21:45:00+00:00,60110.227,60110.227,60110.227,60110.227,0,236.02649999999994,0.00394204,0.001778555,0,0,0,1458,0,0.003441156, 0.00344 , ,   
2024-07-03 22:00:00+00:00,60229.1,60229.1,60168.1095,60168.1095,1.6603e-05,57.88249999999971,0.000962939,0.00394204,0,0,0,1460,0,0.001371742, 0.00137 , ,   
2024-07-03 22:15:00+00:00,60179.569,60179.569,60179.569,60179.569,0,11.459500000004482,0.000190458,0.000962939,0,0,0,1460,0,0, -   , ,   
2024-07-03 22:30:00+00:00,60206.744000000006,60206.744000000006,60206.744000000006,60206.744000000006,0,27.17500000000291,0.000451565,0.000190458,0,0,0,1461,0,0.000684932, 0.00068 , ,   
2024-07-03 22:45:00+00:00,60299.75,60303.1835,60299.75,60303.1835,0,96.43949999999313,0.001601806,0.000451565,0,0,0,1463,0,0.001368925, 0.00137 , ,   
2024-07-03 23:00:00+00:00,60253.9575,60286.8125,60253.9575,60286.8125,0,-16.371,-0.000271478,0.001601806,0,0,0,1463,0,0, -   , ,   
2024-07-03 23:15:00+00:00,60295.185,60295.185,60280.265,60280.265,0,-6.5475,-0.000108606,-0.000271478,-60280.265,-60280.265,570,1463,13,0, -   ,0.0025, (0.0025)
2024-07-03 23:30:00+00:00,60275.03666666667,60280.66333333333,60273.130000000005,60276.45533333333,0,-3.809666667,-6.32E-05,-0.000108606,0,0,0,1463,0,0, -   , ,   
2024-07-03 23:45:00+00:00,60193.51425,60199.48475,60188.12475,60199.48475,0,-76.97058333,-0.001276959,-6.32E-05,0,0,0,1463,0,0, -   , ,   
2024-07-04 00:00:00+00:00,60190.07675,60190.07675,60179.90125,60179.90125,0,-19.5835,-0.00032531,-0.001276959,0,0,0,1463,0,0, -   , ,   
2024-07-04 00:15:00+00:00,60292.39666666667,60292.39666666667,60271.735,60271.735,0.000484218,91.83374999999796,0.001525987,-0.00032531,0,0,0,1463,0,0, -   , ,   
2024-07-04 00:30:00+00:00,60307.5086,60307.5086,60307.5086,60307.5086,0,35.77360000000044,0.000593539,0.001525987,60307.5086,60307.5086,0,1463,0,0, -   ,0.0015, (0.0015)
2024-07-04 00:45:00+00:00,60399.25166666666,60399.25166666666,60371.406,60373.054000000004,0.00107414,65.5454,0.001086853,0.000593539,0,0,0,1464,0,0.000683527, 0.00068 , ,   
2024-07-04 01:00:00+00:00,60358.41425,60366.9815,60358.41425,60363.070999999996,0,-9.983,-0.000165355,0.001086853,0,0,0,1464,0,0, -   , ,   
2024-07-04 01:15:00+00:00,60005.6185,60005.6185,60005.6185,60005.6185,0,-357.4525,-0.005921708,-0.000165355,-60005.6185,-60005.6185,-301,1455,-7,-0.006147541, (0.00615),0.0025, (0.0086)
2024-07-04 01:30:00+00:00,60145.2495,60145.2495,60115.5245,60115.5245,0,109.90600000000268,0.001831595,-0.005921708,0,0,0,1455,0,0, -   , ,   
2024-07-04 01:45:00+00:00,59515.373,59516.327,59367.736,59367.736,0,-747.7885,-0.012439191,0.001831595,0,0,0,1455,0,0, -   , ,   
2024-07-04 02:00:00+00:00,58477.984,58477.984,58000,58000,0.016192518,-1367.736,-0.023038372,-0.012439191,0,0,0,1455,0,0, -   , ,   
2024-07-04 02:15:00+00:00,58719.128000000004,58730.166000000005,58719.128000000004,58730.166000000005,0,730.1660000000047,0.012589068965517258,-0.023038372,0,0,0,1455,0,0, -   , ,   
2024-07-04 02:30:00+00:00,58900.4125,58917.39325,58895.13525,58917.39325,0.001238571,187.22724999999627,0.003187923,0.012589068965517258,58917.39325,58917.39325,0,1455,0,0, -   ,0.0015, (0.0015)
2024-07-04 02:45:00+00:00,59032.515,59032.515,59032.515,59032.515,0,115.12174999999843,0.001953952,0.003187923,0,0,0,1458,0,0.002061856, 0.00206 , ,   
2024-07-04 03:00:00+00:00,58926.7595,58926.7595,58908.309,58926.7595,5.985e-05,-105.7555,-0.001791479,0.001953952,0,0,0,1455,0,-0.002057613, (0.00206), ,   
2024-07-04 03:15:00+00:00,58940.895749999996,58940.895749999996,58918.43888,58918.43888,0.062243699,-8.320625,-0.000141203,-0.001791479,-58918.43888,-58918.43888,1,1455,0,0, -   ,0.0025, (0.0025)
2024-07-04 03:30:00+00:00,58911.425,58936.068,58911.425,58936.068,0,17.629124999999476,0.000299212,-0.000141203,0,0,0,1455,0,0, -   , ,   
2024-07-04 03:45:00+00:00,59005.538,59005.538,58984.102,58984.102,0.005277026,48.03399999999965,0.000815019,0.000299212,58984.102,58984.102,0,1455,0,0, -   ,0.0015, (0.0015)
2024-07-04 04:00:00+00:00,59051.9075,59083.3,59051.9075,59056.1105,1.692e-05,72.00850000000355,0.001220812,0.000815019,0,0,0,1457,0,0.00137457, 0.00137 , ,   
2024-07-04 04:15:00+00:00,59082.338,59082.338,59041.886,59044.3,0.380345853,-11.8105,-0.000199988,0.001220812,0,0,0,1457,0,0, -   , ,   
2024-07-04 04:30:00+00:00,58734.18,58734.18,58734.18,58734.18,0,-310.12,-0.005252327,-0.000199988,-58734.18,-58734.18,-249,1449,-6,-0.005490734, (0.00549),0.0025, (0.0080)
2024-07-04 04:45:00+00:00,58905.34925,58905.34925,58905.34925,58905.34925,0,171.16925,0.002914304,-0.005252327,0,0,0,1449,0,0, -   , ,   
2024-07-04 05:00:00+00:00,58950.878,58950.878,58930.839,58941.4675,0.000412648,36.118249999999534,0.000613157,0.002914304,58941.4675,58941.4675,0,1449,0,0, -   ,0.0015, (0.0015)
2024-07-04 05:15:00+00:00,58866.40288,58874.13725,58866.40288,58874.13725,0,-67.33025,-0.001142324,0.000613157,0,0,0,1447,0,-0.001380262, (0.00138), ,   
2024-07-04 05:30:00+00:00,58913.4,58913.4,58913.4,58913.4,0,39.26275000000169,0.000666893,-0.001142324,0,0,0,1448,0,0.000691085, 0.00069 , ,   
2024-07-04 05:45:00+00:00,58883.44,58883.44,58883.44,58883.44,0,-29.96,-0.000508543,0.000666893,0,0,0,1448,0,0, -   , ,   
2024-07-04 06:00:00+00:00,58834.75,58834.75,58828.585,58828.585,0,-54.855,-0.000931586,-0.000508543,-58828.585,-58828.585,-112,1446,-2,-0.001381215, (0.00138),0.0025, (0.0039)
2024-07-04 06:15:00+00:00,58857.7975,58857.7975,58857.7975,58857.7975,0,29.212500000001455,0.00049657,-0.000931586,0,0,0,1446,0,0, -   , ,   
2024-07-04 06:30:00+00:00,58632.45,58632.45,58535.532,58563.7015,0,-294.096,-0.004996721,0.00049657,0,0,0,1446,0,0, -   , ,   
2024-07-04 06:45:00+00:00,58917.5,58923.0435,58899.17,58923.0435,0.004954585,359.3419999999969,0.006135917,-0.004996721,0,0,0,1446,0,0, -   , ,   
2024-07-04 07:00:00+00:00,58790.4634,58790.4634,58755.3709,58764.2305,0.014522419200000001,-158.813,-0.002695261,0.006135917,0,0,0,1446,0,0, -   , ,   
2024-07-04 07:15:00+00:00,58687.76375,58712.325,58674.7175,58712.325,0.0049875,-51.9055,-0.000883284,-0.002695261,0,0,0,1446,0,0, -   , ,   
2024-07-04 07:30:00+00:00,58384.7,58503.8875,58384.7,58503.8875,0,-208.4375,-0.003550149,-0.000883284,0,0,0,1446,0,0, -   , ,   
2024-07-04 07:45:00+00:00,58460.043333333335,58460.043333333335,58454.128333333334,58454.128333333334,0,-49.75916667,-0.000850528,-0.003550149,0,0,0,1446,0,0, -   , ,   
2024-07-04 08:00:00+00:00,58201.9225,58201.9225,58201.9225,58201.9225,0,-252.2058333,-0.004314594,-0.000850528,0,0,0,1446,0,0, -   , ,   
2024-07-04 08:15:00+00:00,58257.87216666667,58257.87216666667,58202.347499999996,58202.347499999996,0.011666666666666667,0.4249999999956344,7.302164288347512e-06,-0.004314594,0,0,0,1446,0,0, -   , ,   
2024-07-04 08:30:00+00:00,57990.543,57990.543,57848.473,57848.473,0,-353.8745,-0.006080073,7.302164288347512e-06,0,0,0,1446,0,0, -   , ,   
2024-07-04 08:45:00+00:00,57752.7,57752.7,57752.7,57752.7,0,-95.773,-0.001655584,-0.006080073,0,0,0,1446,0,0, -   , ,   
2024-07-04 09:00:00+00:00,57675.204,57675.204,57675.204,57675.204,0,-77.496,-0.001341859,-0.001655584,0,0,0,1446,0,0, -   , ,   
2024-07-04 09:15:00+00:00,57450.08,57450.08,57286.119,57320.522,0,-354.682,-0.006149644,-0.001341859,0,0,0,1446,0,0, -   , ,   
2024-07-04 09:30:00+00:00,57534.6,57578.781,57480.561,57546.615,0.007441387,226.09300000000076,0.003944364,-0.006149644,0,0,0,1446,0,0, -   , ,   
2024-07-04 09:45:00+00:00,57802.8,57802.8,57759.55,57759.55,0.003366754,212.93500000000495,0.003700218,0.003944364,57759.55,57759.55,0,1446,0,0, -   ,0.0015, (0.0015)
2024-07-04 10:00:00+00:00,57735.822,57735.822,57685.64,57717.77,0.011073909,-41.78,-0.000723344,0.003700218,0,0,0,1445,0,-0.000691563, (0.00069), ,   
2024-07-04 10:15:00+00:00,57522.07,57522.07,57483.85,57483.85,0,-233.92,-0.004052825,-0.000723344,-57483.85,-57483.85,-275,1439,-6,-0.004152249, (0.00415),0.0025, (0.0067)
2024-07-04 10:30:00+00:00,57488.126,57488.126,57488.126,57488.126,0,4.275999999998021,7.438611018573127e-05,-0.004052825,0,0,0,1439,0,0, -   , ,   
2024-07-04 10:45:00+00:00,57639.835,57661.484,57639.835,57661.484,0,173.35800000000017,0.003015544,7.438611018573127e-05,57661.484,57661.484,0,1439,0,0, -   ,0.0015, (0.0015)
2024-07-04 11:00:00+00:00,57908.715,57908.715,57908.715,57908.715,0,247.23099999999977,0.004287628,0.003015544,0,0,0,1446,0,0.004864489, 0.00486 , ,   
2024-07-04 11:15:00+00:00,57871.8295,57871.8295,57838.85,57838.85,0,-69.865,-0.001206468,0.004287628,0,0,0,1444,0,-0.001383126, (0.00138), ,   
2024-07-04 11:30:00+00:00,57767.2555,57767.2555,57752.340500000006,57762.971000000005,8.4235e-05,-75.879,-0.001311904,-0.001206468,-57762.971,-57762.971,101,1442,2,-0.001385042, (0.00139),0.0025, (0.0039)
2024-07-04 11:45:00+00:00,57714.605,57714.605,57714.605,57714.605,0,-48.366,-0.000837318,-0.001311904,0,0,0,1442,0,0, -   , ,   
2024-07-04 12:00:00+00:00,57685.2665,57685.2665,57634.95,57634.95,0,-79.655,-0.001380153,-0.000837318,0,0,0,1442,0,0, -   , ,   
2024-07-04 12:15:00+00:00,57582.48841,57591.06091,57570.01174,57571.31033,0.002092721,-63.63967122,-0.001104185,-0.001380153,0,0,0,1442,0,0, -   , ,   
2024-07-04 12:30:00+00:00,57449.4655,57550.9305,57449.4655,57550.9305,0,-20.37982878,-0.000353993,-0.001104185,0,0,0,1442,0,0, -   , ,   
2024-07-04 12:45:00+00:00,57441.5655,57441.5655,57357.431,57357.431,0,-193.4995,-0.003362231,-0.000353993,0,0,0,1442,0,0, -   , ,   
2024-07-04 13:00:00+00:00,57155.065,57155.065,57155.065,57155.065,0,-202.366,-0.003528157,-0.003362231,0,0,0,1442,0,0, -   , ,   
2024-07-04 13:15:00+00:00,57289.8955,57289.8955,57262.605,57262.605,0,107.54000000000087,0.001881548,-0.003528157,0,0,0,1442,0,0, -   , ,   
2024-07-04 13:30:00+00:00,56896.2535,56896.2535,56767.658,56800.3465,0,-462.2585,-0.008072607,0.001881548,0,0,0,1442,0,0, -   , ,   
2024-07-04 13:45:00+00:00,56815.575,56815.575,56775.61,56775.61,0,-24.7365,-0.000435499,-0.008072607,0,0,0,1442,0,0, -   , ,   
2024-07-04 14:00:00+00:00,57333.342,57447.0405,57333.342,57447.0405,0,671.4305000000022,0.011826037624254493,-0.000435499,0,0,0,1442,0,0, -   , ,   
2024-07-04 14:15:00+00:00,57266.88,57266.88,57239.2685,57239.62,0.016566525,-207.4205,-0.003610639,0.011826037624254493,0,0,0,1442,0,0, -   , ,   
2024-07-04 14:30:00+00:00,56994.5255,56994.5255,56966.535,56966.535,0.00344063,-273.085,-0.004770909,-0.003610639,0,0,0,1442,0,0, -   , ,   
2024-07-04 14:45:00+00:00,57251.63325,57266.414000000004,57251.63325,57261.68175,0,295.1467499999999,0.005181055,-0.004770909,0,0,0,1442,0,0, -   , ,   
2024-07-04 15:00:00+00:00,57386.813,57386.813,57379.691333333336,57379.691333333336,0,118.00958333333256,0.002060882,0.005181055,57379.691333333336,57379.69133,0,1442,0,0, -   ,0.0015, (0.0015)
2024-07-04 15:15:00+00:00,57531.35525,57531.35525,57499.706,57499.706,0,120.01466666666238,0.002091588,0.002060882,0,0,0,1445,0,0.002080444, 0.00208 , ,   
2024-07-04 15:30:00+00:00,57456.69,57488.52,57456.69,57488.52,0,-11.186,-0.00019454,0.002091588,0,0,0,1445,0,0, -   , ,   
2024-07-04 15:45:00+00:00,57734.445,57766.195,57734.445,57766.195,0,277.6750000000029,0.004830095,-0.00019454,0,0,0,1452,0,0.004844291, 0.00484 , ,   
2024-07-04 16:00:00+00:00,58106.54,58106.54,57995.615,57995.615,1.7203e-05,229.41999999999825,0.003971527,0.004830095,0,0,0,1457,0,0.003443526, 0.00344 , ,   
2024-07-04 16:15:00+00:00,57809.91,57870.55,57809.91,57836.8655,0.03362813,-158.7495,-0.002737267,0.003971527,0,0,0,1453,0,-0.002745367, (0.00275), ,   
2024-07-04 16:30:00+00:00,57821.931,57821.931,57821.931,57821.931,0,-14.9345,-0.000258218,-0.002737267,-57821.931,-57821.931,442,1453,11,0, -   ,0.0025, (0.0025)
2024-07-04 16:45:00+00:00,58065.2,58065.2,58065.2,58065.2,0,243.26900000000023,0.00420721,-0.000258218,0,0,0,1453,0,0, -   , ,   
2024-07-04 17:00:00+00:00,58308.961,58308.961,58308.961,58308.961,0,243.76100000000588,0.004198057,0.00420721,58308.961,58308.961,0,1453,0,0, -   ,0.0015, (0.0015)
2024-07-04 17:15:00+00:00,58110.943250000004,58110.943250000004,58110.943250000004,58110.943250000004,0,-198.01775,-0.003396009,0.004198057,0,0,0,1448,0,-0.003441156, (0.00344), ,   
2024-07-04 17:30:00+00:00,58284.996333333336,58284.996333333336,58232.00033333334,58232.00033333334,0.000556529,121.05708333333314,0.002083206,-0.003396009,0,0,0,1451,0,0.002071823, 0.00207 , ,   
2024-07-04 17:45:00+00:00,58119.2,58119.2,58119.2,58119.2,0,-112.8003333,-0.001937085,0.002083206,0,0,0,1448,0,-0.00206754, (0.00207), ,   
2024-07-04 18:00:00+00:00,58219.44333333333,58219.44333333333,58219.44333333333,58219.44333333333,0,100.24333333333198,0.001724789,-0.001937085,0,0,0,1451,0,0.002071823, 0.00207 , ,   
2024-07-04 18:15:00+00:00,57991.369,57991.369,57982.90066666667,57985.91733333333,0.00100672,-233.526,-0.004011134,0.001724789,0,0,0,1445,0,-0.004135079, (0.00414), ,   
2024-07-04 18:30:00+00:00,58212.42,58238.544250000006,58212.42,58238.544250000006,0,252.62691666667524,0.004356694,-0.004011134,0,0,0,1451,0,0.004152249, 0.00415 , ,   
2024-07-04 18:45:00+00:00,58130.085,58130.085,58130.085,58130.085,0,-108.45925,-0.001862328,0.004356694,0,0,0,1449,0,-0.00137836, (0.00138), ,   
2024-07-04 19:00:00+00:00,58139.2405,58185.3875,58139.2405,58185.3875,0,55.30249999999796,0.000951358,-0.001862328,0,0,0,1450,0,0.000690131, 0.00069 , ,   
2024-07-04 19:15:00+00:00,58221.5125,58221.5125,58221.5125,58221.5125,0,36.125,0.00062086,0.000951358,0,0,0,1451,0,0.000689655, 0.00069 , ,   
2024-07-04 19:30:00+00:00,58496.265,58496.265,58496.265,58496.265,0,274.7525000000023,0.004719089,0.00062086,0,0,0,1458,0,0.004824259, 0.00482 , ,   
2024-07-04 19:45:00+00:00,58309.055,58309.055,58309.055,58309.055,0,-187.21,-0.003200375,0.004719089,0,0,0,1453,0,-0.003429355, (0.00343), ,   
2024-07-04 20:00:00+00:00,58241.6875,58241.6875,58241.6875,58241.6875,0,-67.3675,-0.001155352,-0.003200375,-58241.6875,-58241.6875,-67,1451,-1,-0.001376462, (0.00138),0.0025, (0.0039)
2024-07-04 20:15:00+00:00,58183.641937500004,58183.641937500004,58183.641937500004,58183.641937500004,0,-58.0455625,-0.000996633,-0.001155352,0,0,0,1451,0,0, -   , ,   
2024-07-04 20:30:00+00:00,58161.776,58161.776,58161.776,58161.776,0,-21.8659375,-0.000375809,-0.000996633,0,0,0,1451,0,0, -   , ,   
2024-07-04 20:45:00+00:00,58151.072,58151.072,58151.072,58151.072,0,-10.704,-0.000184038,-0.000375809,0,0,0,1451,0,0, -   , ,   
2024-07-04 21:00:00+00:00,58288.617000000006,58321.908950000005,58282.425,58321.908950000005,0.000467436,170.83695000000444,0.002937813,-0.000184038,0,0,0,1451,0,0, -   , ,   
2024-07-04 21:15:00+00:00,58418.2865,58418.2865,58418.2865,58418.2865,0,96.37754999999743,0.00165251,0.002937813,58418.2865,58418.2865,0,1451,0,0, -   ,0.0015, (0.0015)
2024-07-04 21:30:00+00:00,58389.7465,58408.617,58389.7465,58408.617,0,-9.6695,-0.000165522,0.00165251,0,0,0,1451,0,0, -   , ,   
2024-07-04 21:45:00+00:00,58334.85,58334.85,58334.85,58334.85,0,-73.767,-0.001262947,-0.000165522,-58334.85,-58334.85,-83,1449,-2,-0.00137836, (0.00138),0.0025, (0.0039)
2024-07-04 22:00:00+00:00,58434.2245,58463.8985,58434.2245,58463.8985,1.7105e-05,129.04850000000442,0.002212202,-0.001262947,0,0,0,1449,0,0, -   , ,   
2024-07-04 22:15:00+00:00,58466.157,58466.157,58466.157,58466.157,0,2.2584999999962747,3.863067735720982e-05,0.002212202,58466.157,58466.157,0,1449,0,0, -   ,0.0015, (0.0015)
2024-07-04 22:30:00+00:00,58338.535,58338.535,58338.535,58338.535,0,-127.622,-0.002182835,3.863067735720982e-05,0,0,0,1446,0,-0.002070393, (0.00207), ,   
2024-07-04 22:45:00+00:00,58224.6175,58224.6175,58224.6175,58224.6175,0,-113.9175,-0.001952697,-0.002182835,-58224.6175,-58224.6175,-241,1443,-5,-0.002074689, (0.00207),0.0025, (0.0046)
2024-07-04 23:00:00+00:00,58025.67833333334,58025.67833333334,58025.67833333334,58025.67833333334,0,-198.9391667,-0.003416754,-0.001952697,0,0,0,1443,0,0, -   , ,   
2024-07-04 23:15:00+00:00,58033.965249999994,58033.965249999994,57983.58225,57983.58225,0,-42.09608333,-0.000725473,-0.003416754,0,0,0,1443,0,0, -   , ,   
2024-07-04 23:30:00+00:00,57852.915,57852.915,57852.915,57852.915,0,-130.66725,-0.002253522,-0.000725473,0,0,0,1443,0,0, -   , ,   
2024-07-04 23:45:00+00:00,57305.475,57305.475,57305.475,57305.475,0,-547.44,-0.009462617,-0.002253522,0,0,0,1443,0,0, -   , ,   
2024-07-05 00:00:00+00:00,57074.245,57178.387,57074.245,57178.387,0,-127.088,-0.002217729,-0.009462617,0,0,0,1443,0,0, -   , ,   
2024-07-05 00:15:00+00:00,56960.0895,56960.0895,56960.0895,56960.0895,0,-218.2975,-0.003817832,-0.002217729,0,0,0,1443,0,0, -   , ,   
2024-07-05 00:30:00+00:00,57012.826,57012.826,57012.826,57012.826,0,52.73649999999907,0.00092585,-0.003817832,0,0,0,1443,0,0, -   , ,   
2024-07-05 00:45:00+00:00,57028.435,57028.435,57028.435,57028.435,0,15.60899999999674,0.00027378,0.00092585,57028.435,57028.435,0,1443,0,0, -   ,0.0015, (0.0015)
2024-07-05 01:00:00+00:00,57343.801,57343.801,57343.801,57343.801,0,315.3660000000018,0.005529978,0.00027378,0,0,0,1451,0,0.005544006, 0.00554 , ,   
